"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
2859,"prior",0,17762.838513514,0,,
3561,"prior",0,17759.4857757925,0,,
3562,"2022-04-03T15-00-00-Caitlin Robinson",2.77320574162679,17740.0904980023,0,844.723696821507,0.938581885357231
3563,"2020-08-15T08-42-00-Andrew Simon, prior",0.135,17720.724323091,0,321.068524638361,0.356742805153734
4264,"prior",0,17736.7840081144,0,,
4265,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",1.59444035346097,17717.3637736837,0,892.216895509601,0.991352106121779
4266,"2020-08-15T08-42-00-Andrew Simon",0.045,17697.9726250823,0,883.785511614494,0.981983901793883
4267,"2020-08-15T08-42-00-Andrew Simon",0.225,17678.6106580178,0,224.929410566387,0.249921567295986
4967,"prior",0,17714.1036542079,0,,
4968,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",0.105729013254786,17694.6584225968,0,763.578280468094,0.848420311631216
4969,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",2.14634756995582,17675.2422595265,0,892.221716599455,0.991357462888283
4970,"2020-08-15T08-42-00-Andrew Simon",3.72,17655.8552608939,0,673.903487374019,0.748781652637799
5666,"prior",0,17769.6144717242,0,,
5671,"prior",0,17671.9745271229,0,,
5672,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",0.868365243004418,17652.5333088285,0,860.471355958054,0.956079284397838
5673,"2020-08-15T08-42-00-Andrew Simon",3.72,17633.1212376334,0,888.911825913115,0.987679806570128
5674,"2020-08-15T08-42-00-Andrew Simon",10.665,17613.7384099103,0,135.586652448,0.150651836053334
6368,"prior",0,17766.7164034379,0,,
6369,"prior",0,17747.0773240951,0,,
6370,"prior",0,17727.4668008142,0,,
6375,"2020-08-15T08-42-00-Andrew Simon",2.295,17629.8458557438,0,505.220588061023,0.561356208956692
6376,"2020-08-15T08-42-00-Andrew Simon, 2022-03-30T17-51-00-Caitlin Robinson",2.61072901325479,17610.4086710149,0,892.231358674611,0.991368176305123
6377,"2020-08-15T08-42-00-Andrew Simon",0.45,17591.000712369,0,266.391907561718,0.295991008401909
7048,"prior",0,18204.1623749895,0,,
7071,"2020-07-25T15-45-00-Caitlin Robinson",0.309012875536481,17744.2261029238,0,707.994737279453,0.786660819199392
7072,"prior",0,17724.5619977638,0,,
7073,"prior",0,17704.9264297384,0,,
7077,"2020-08-15T08-42-00-Andrew Simon",0.765,17626.671434274,0,0.226314470758867,0.000251460523065408
7078,"2020-08-15T08-42-00-Andrew Simon",2.295,17607.1799833703,0,63.3862425969856,0.0704291584410951
7079,"2020-08-15T08-42-00-Andrew Simon",0.3,17587.7176441629,0,673.598815982666,0.748443128869629
7080,"2020-08-15T08-42-00-Andrew Simon",0.225,17568.2845134044,0,97.3182028759806,0.108131336528867
7750,"prior",0,18202.610610215,0,,
7751,"prior",0,18182.2648391733,0,,
7752,"prior",0,18161.9453857397,0,,
7764,"prior",0,17920.1971888293,0,,
7773,"prior",0,17741.4753394033,0,,
7774,"prior",0,17721.7577461918,0,,
7775,"prior",0,17702.0685759968,0,,
7776,"prior",0,17682.4079237667,0,,
7779,"prior",0,17623.5980286034,0,,
7780,"2020-08-15T08-42-00-Andrew Simon",2.4,17604.0524033954,0,500.311377145822,0.555901530162024
8454,"prior",0,18160.3901659627,0,,
8455,"prior",0,18140.0460998558,0,,
8466,"prior",0,17918.0223393851,0,,
8467,"prior",0,17898.0007960082,0,,
8468,"prior",0,17878.0067205811,0,,
8476,"prior",0,17719.0540946512,0,,
8477,"prior",0,17699.3114168114,0,,
8478,"prior",0,17679.5971424003,0,,
8479,"prior",0,17659.9113665414,0,,
8481,"prior",0,17620.6256924056,0,,
8482,"2020-08-15T08-42-00-Andrew Simon",4.875,17601.0259858109,0,577.569385096779,0.641743761218643
8483,"2020-08-15T08-42-00-Andrew Simon",0.03,17581.4551611283,0,542.464222201842,0.602738024668713
9157,"prior",0,18138.5384380718,0,,
9158,"prior",0,18118.1697256225,0,,
9159,"prior",0,18097.8273729454,0,,
9170,"prior",0,17875.8268925577,0,,
9171,"prior",0,17855.8078797153,0,,
9179,"prior",0,17696.6550000606,0,,
9180,"prior",0,17676.8871986941,0,,
9181,"prior",0,17657.1477809226,0,,
9182,"prior",0,17637.4368420479,0,,
9861,"prior",0,18096.3163461338,0,,
9865,"prior",0,18015.007032101,0,,
9869,"prior",0,17934.1248358369,0,,
9873,"prior",0,17853.6755622737,0,,
9874,"prior",0,17833.6315753392,0,,
9883,"prior",0,17654.485176096,0,,
9884,"prior",0,17634.7205758609,0,,
9885,"prior",0,17614.9844346209,0,,
10567,"prior",0,18013.3899599069,0,,
10568,"prior",0,17993.0776410213,0,,
10569,"prior",0,17972.7919934725,0,,
10572,"prior",0,17912.0959844376,0,,
11271,"prior",0,17971.1712755839,0,,
15481,"prior",0,18004.8512719524,0,,
15482,"prior",0,17984.1813569601,0,,
16183,"prior",0,18004.0289708645,0,,
16184,"prior",0,17983.3083982994,0,,
16185,"prior",0,17962.613581732,0,,
16886,"prior",0,17982.5349777075,0,,
16887,"prior",0,17961.789497787,0,,
16888,"prior",0,17941.0697474944,0,,
17589,"prior",0,17961.0650757804,0,,
17590,"prior",0,17940.2946566807,0,,
18291,"prior",0,17960.4403285719,0,,
18292,"prior",0,17939.6193515816,0,,
18293,"prior",0,17918.8239615639,0,,
18995,"prior",0,17918.1978919212,0,,
18996,"prior",0,17897.3774993352,0,,
19698,"prior",0,17896.8007839317,0,,
19699,"prior",0,17875.9553572162,0,,
19725,"prior",0,17343.2353991235,0,,
19726,"prior",0,17323.1141639793,0,,
19727,"prior",0,17303.0210827329,0,,
20401,"prior",0,17875.4281150583,0,,
20402,"prior",0,17854.5576227438,0,,
